"Date","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (95% LTV) variable rate mortgage to households (in percent) not seasonally adjusted              [a] [b] [c] [d]             IUM2WDT","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (95% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [e] [c] [d]             IUM2WTL","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 5 year (95% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [e] [f] [c] [d]             IUM5WTL","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (90% LTV) variable rate mortgage to households (in percent) not seasonally adjusted              [g] [c] [d] [h]             IUMB479","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (90% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [i] [f] [c] [d]             IUMB482","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (75% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [e] [i] [c] [d]             IUMBV34","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 3 year (75% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [e] [f] [c] [d]             IUMBV37","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 5 year (75% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [e] [f] [c] [d]             IUMBV42","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 10 year (75% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [e] [c] [d]             IUMBV45","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (75% LTV) variable rate mortgage to households (in percent) not seasonally adjusted              [e] [g] [c] [d]             IUMBV48","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling personal loan, Â£5K to households (in percent) not seasonally adjusted              [j] [k] [c] [d]             IUMBX67","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling representative credit card lending to households (in percent) not seasonally adjusted              [e] [c] [d]             IUMCCTL","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling personal loan, Â£10K to households (in percent) not seasonally adjusted              [e] [j] [c] [d]             IUMHPTL","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling overdrafts to households (in percent) not seasonally adjusted              [l] [c] [d]             IUMODTL","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling revert-to-rate mortgage to households (in percent) not seasonally adjusted              [e] [c] [d]             IUMTLMV","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (60% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [c] [d]             IUMZICQ","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (85% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [c] [d]             IUMZICR","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (75% LTV) buy to let fixed rate mortgage to households (in percent) not seasonally adjusted              [c] [d]             IUMZID4","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 5 year (60% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [d]             IUMZO27","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 5 year (90% LTV) fixed rate mortgage to households (in percent) not seasonally adjusted              [d]             IUMZO28","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 2 year (60% LTV) buy to let fixed rate mortgage to households (in percent) not seasonally adjusted              [d]             IUMZO29","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 5 year (60% LTV) buy to let fixed rate mortgage to households (in percent) not seasonally adjusted              [d] [h]             IUMZO2A","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 5 year (75% LTV) buy to let fixed rate mortgage to households (in percent) not seasonally adjusted              [d] [h]             IUMZO2B","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling personal loan, Â£3K to households (in percent) not seasonally adjusted              [d]             IUMZO2C","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling personal loan, Â£25K to households (in percent) not seasonally adjusted              [d]             IUMZO2D","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 0% purchase period credit card lending to households (in percent) not seasonally adjusted              [d]             IUMZO2E","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling 0% balance transfer period credit card lending to households (in percent) not seasonally adjusted              [d]             IUMZO2F","Monthly interest rate of UK monetary financial institutions (excl. Central Bank) sterling lowest APR credit card lending to households (in percent) not seasonally adjusted              [d]             IUMZO2G","Quarterly average of official Bank Rate              [m] [n]             IUQABEDR"
"30 Jun 07","5.96","6.26","6.43","n/a","n/a","5.98","6.12","6.1","5.97","5.63","8.85","15.38","7.35","17.77","7.46","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5.3975"
"31 May 07","5.82","6.05","6.1","n/a","n/a","5.7","5.88","5.82","5.86","5.5","8.84","15.36","7.33","17.67","7.23","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Apr 07","5.68","5.86","6.1","n/a","n/a","5.62","5.86","5.9","5.73","5.4","8.71","15.87","7.3","17.7","7.22","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Mar 07","5.59","5.88","6.03","n/a","n/a","5.55","5.78","5.73","5.65","5.43","8.67","16.05","7.16","17.68","7.19","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5.2227"
"28 Feb 07","5.59","5.82","6","n/a","n/a","5.46","5.67","5.73","5.7","5.39","9.09","15.76","7.23","17.71","7.2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jan 07","5.42","5.68","5.89","n/a","n/a","5.32","5.48","5.61","5.6","5.24","8.96","15.67","7.16","17.16","7.01","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Dec 06","5.39","5.44","5.71","n/a","n/a","5.15","5.32","5.49","5.4","5.11","8.67","15.68","7.13","17.15","6.98","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.8889"
"30 Nov 06","5.17","5.51","5.72","n/a","n/a","5.2","5.32","5.48","5.46","4.89","9.32","15.7","7.17","16.56","6.7","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Oct 06","5.05","5.39","5.64","n/a","n/a","4.99","5.3","5.36","5.36","4.88","9.06","16.26","6.94","16.56","6.68","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Sep 06","5.05","5.44","5.67","n/a","n/a","5.1","5.33","5.39","5.43","4.9","8.6","16.29","7.02","16.5","6.65","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.6602"
"31 Aug 06","4.89","5.42","5.69","n/a","n/a","5.1","5.33","5.4","5.46","4.74","9.28","16.22","7.53","16.4","6.4","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jul 06","4.71","5.39","5.6","n/a","n/a","5.01","5.23","5.31","5.45","4.57","9.14","16.03","7.48","16.39","6.4","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Jun 06","4.81","5.31","5.58","n/a","n/a","5","5.2","5.34","5.52","4.59","9.65","16.62","7.09","16.38","6.4","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.5"
"31 May 06","4.84","5.23","5.47","n/a","n/a","5","5.14","5.36","5.53","4.6","9.37","16.67","7.09","16.23","6.4","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Apr 06","4.8","5.03","5.22","n/a","n/a","4.77","5.06","5.09","5.2","4.66","9.72","16.56","7.17","16.25","6.41","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Mar 06","4.79","5.04","5.14","n/a","n/a","4.72","5.05","4.98","4.99","4.66","9.85","16.56","7.26","16.22","6.41","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.5"
"28 Feb 06","4.76","5.01","5.14","n/a","n/a","4.71","4.9","4.93","5","4.59","9.87","16.61","7.31","16.1","6.37","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jan 06","4.77","4.96","5.11","n/a","n/a","4.62","4.85","4.92","5.16","4.62","10.12","16.5","7.25","16.1","6.36","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Dec 05","4.74","5.04","5.19","n/a","n/a","4.74","4.86","5","5.24","4.61","10.28","16.47","7.3","16.11","6.35","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.5"
"30 Nov 05","4.76","4.98","5.17","n/a","n/a","4.74","4.84","4.98","5.25","4.59","10.09","16.47","7.44","16.12","6.35","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Oct 05","4.77","4.78","5.01","n/a","n/a","4.54","4.77","4.85","5.14","4.56","9.86","15.74","7.29","16.06","6.35","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Sep 05","4.76","4.74","4.98","n/a","n/a","4.52","4.88","4.82","5.11","4.59","10.01","15.76","7.24","16.08","6.4","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.5923"
"31 Aug 05","4.86","4.75","4.99","n/a","n/a","4.56","4.88","4.85","5.12","4.71","10.32","15.73","7.33","16.09","6.58","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jul 05","5","4.76","5","n/a","n/a","4.59","4.85","4.84","5.12","4.87","11.08","15.73","7.35","16.08","6.61","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Jun 05","4.99","5.01","5.14","n/a","n/a","4.77","5","4.92","5.21","4.87","11.08","15.72","7.35","16.08","6.62","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.75"
"31 May 05","5","5.27","5.33","n/a","n/a","4.91","5.15","5.05","5.37","4.86","10.96","15.96","7.45","15.97","6.62","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Apr 05","5.11","5.43","5.45","n/a","n/a","5.16","5.25","5.23","5.42","4.88","10.92","16.2","7.87","15.16","6.62","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Mar 05","5.06","5.48","5.49","n/a","n/a","5.2","5.24","5.28","5.62","4.82","10.92","16.23","9.13","15.18","6.61","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.75"
"28 Feb 05","4.98","5.31","5.39","n/a","n/a","5.07","5.32","5.25","5.68","4.82","10.76","15.88","8.89","15.09","6.61","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jan 05","4.99","5.3","5.41","n/a","n/a","4.99","5.09","5.2","5.63","4.83","10.85","15.86","8.8","15.08","6.61","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Dec 04","5.03","5.31","5.54","n/a","n/a","5.07","5.28","5.37","5.65","4.91","n/a","16.05","8.36","14.61","6.6","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.75"
"30 Nov 04","5.03","5.42","5.72","n/a","n/a","5.06","5.4","5.49","5.79","4.93","n/a","15.94","8.13","14.65","6.6","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Oct 04","5.05","5.6","5.84","n/a","n/a","5.29","5.59","5.68","6.03","4.97","n/a","15.84","7.36","14.6","6.61","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Sep 04","5.05","5.63","5.97","n/a","n/a","5.33","5.63","5.79","6.09","4.98","n/a","15.65","7.38","14.67","6.59","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.6538"
"31 Aug 04","4.97","5.66","5.95","n/a","n/a","5.47","5.79","5.84","6.09","4.89","n/a","15.44","7.43","14.98","6.32","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jul 04","4.88","5.69","6.01","n/a","n/a","5.53","5.88","5.88","6.09","4.76","n/a","15.44","7.42","14.97","6.32","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Jun 04","4.79","5.76","6.04","n/a","n/a","5.52","5.93","5.87","6.15","4.65","n/a","15.18","7.72","15.01","6.08","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.2213"
"31 May 04","4.66","5.33","5.68","n/a","n/a","5.18","5.44","5.57","5.97","4.49","n/a","14.99","7.75","14.91","5.82","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Apr 04","4.4","5.37","5.69","n/a","n/a","5.11","5.36","5.52","5.91","4.23","n/a","14.93","7.67","14.92","5.81","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Mar 04","4.4","5.17","5.56","n/a","n/a","4.9","5.23","5.39","5.79","4.23","n/a","14.8","7.91","14.92","5.81","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3.9063"
"29 Feb 04","4.31","5.12","5.54","n/a","n/a","4.89","5.22","5.38","5.72","4.14","n/a","14.96","8.01","14.9","5.59","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jan 04","4.08","5.19","5.59","n/a","n/a","4.95","5.38","5.43","5.71","3.97","n/a","15.13","8.06","15.45","5.59","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Dec 03","4.18","5.32","5.71","n/a","n/a","5.05","5.4","5.53","5.55","3.88","n/a","15.24","8.42","15.45","5.59","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3.6484"
"30 Nov 03","4.11","5.34","5.59","n/a","n/a","5.1","5.47","5.54","5.93","3.82","n/a","15.18","8.35","15.39","5.32","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Oct 03","3.92","5.21","5.42","n/a","n/a","4.98","5.37","5.41","5.9","3.65","n/a","15.18","8.4","15.4","5.3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Sep 03","3.91","4.86","5.2","n/a","n/a","4.56","5.02","5.05","5.69","3.61","n/a","14.97","8.44","15.4","5.31","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3.5269"
"31 Aug 03","3.78","4.63","4.97","n/a","n/a","4.32","4.73","4.81","5.49","3.55","n/a","15","8.63","15.38","5.32","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jul 03","3.92","4.08","4.66","n/a","n/a","3.87","4.28","4.48","5.11","3.61","n/a","15.19","8.73","15.42","5.5","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Jun 03","4","4.04","4.53","n/a","n/a","3.85","4.2","4.36","4.94","3.75","n/a","15.15","8.82","15.48","5.5","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3.75"
"31 May 03","4.11","4.18","4.81","n/a","n/a","3.91","4.38","4.64","5.29","4","n/a","15.23","8.83","15.5","5.5","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Apr 03","4","4.31","4.92","n/a","n/a","4.06","4.57","4.75","5.42","3.91","n/a","15.27","8.92","15.49","5.51","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Mar 03","4.15","4.2","4.88","n/a","n/a","4.06","4.59","4.76","5.22","3.92","n/a","15.13","8.83","15.48","5.49","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3.8492"
"28 Feb 03","4.13","4.36","4.81","n/a","n/a","4.14","4.51","4.74","5.42","3.93","n/a","15.61","8.99","15.52","5.63","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jan 03","4.3","4.69","5.12","n/a","n/a","4.5","4.88","4.99","5.62","4.11","n/a","15.59","9.64","15.51","5.64","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Dec 02","4.32","4.86","5.27","n/a","n/a","4.62","5.04","5.1","5.76","4.22","n/a","15.69","10.26","15.5","5.64","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4"
"30 Nov 02","4.33","4.68","5.15","n/a","n/a","4.45","4.82","5.01","5.75","4.23","n/a","15.69","10.24","15.52","5.65","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Oct 02","4.25","4.69","5.12","n/a","n/a","4.43","4.8","4.98","5.7","3.99","n/a","15.77","10.26","16.16","5.66","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Sep 02","4.21","4.72","5.22","n/a","n/a","4.5","4.91","5.06","5.46","3.93","n/a","15.65","10.22","16.15","5.65","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4"
"31 Aug 02","4.27","4.92","5.51","n/a","n/a","4.59","5.16","5.27","5.6","4.07","n/a","16.33","11.2","16.16","5.66","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jul 02","4.27","5.55","5.93","n/a","n/a","5.3","5.64","5.72","5.76","4.08","n/a","16.44","11.1","16.16","5.66","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Jun 02","4.3","5.65","6.01","n/a","n/a","5.41","5.7","5.81","5.77","4.06","n/a","16.4","11.6","16.12","5.66","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4"
"31 May 02","4.3","5.67","6.04","n/a","n/a","5.43","5.76","5.87","5.89","4.05","n/a","16.38","11.94","16.1","5.66","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Apr 02","4.26","5.62","6.02","n/a","n/a","5.35","5.74","5.86","5.89","3.95","n/a","16.42","11.71","16.05","5.65","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Mar 02","4.32","5.47","5.94","n/a","n/a","5.22","5.62","5.79","5.79","3.91","n/a","16.39","11.89","16","5.65","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4"
"28 Feb 02","4.19","5.47","5.86","n/a","n/a","5.14","5.53","5.69","5.59","3.83","n/a","16.94","11.72","16.03","5.66","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jan 02","4.14","5.34","5.89","n/a","n/a","5.06","5.47","5.66","5.59","4.1","n/a","17.1","11.91","17.09","5.66","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Dec 01","4.19","5.21","5.72","n/a","n/a","4.98","5.39","5.65","5.59","4.15","n/a","17.66","11.78","17.1","5.67","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4.2305"
"30 Nov 01","4.12","5.31","5.74","n/a","n/a","4.84","5.26","5.49","5.59","4.12","n/a","17.94","12.02","17.15","6.06","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Oct 01","4.58","5.53","5.92","n/a","n/a","5.06","5.46","5.61","5.59","4.55","n/a","18","11.84","17.12","6.32","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Sep 01","4.87","5.59","6.05","n/a","n/a","5.39","5.68","5.77","5.89","4.62","n/a","18.01","12.23","17.15","6.54","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5.0547"
"31 Aug 01","5.25","6","6.18","n/a","n/a","5.58","5.82","5.91","5.89","4.91","n/a","17.98","12.22","17.65","6.8","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jul 01","5.52","6.16","6.26","n/a","n/a","5.92","5.99","6.07","5.99","5.26","n/a","18.22","11.99","17.65","6.81","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Jun 01","5.36","5.82","6.08","n/a","n/a","5.72","5.84","5.93","5.99","5.15","n/a","18.23","11.96","17.65","6.81","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5.3648"
"31 May 01","5.27","5.71","5.88","n/a","n/a","5.65","5.74","5.78","5.89","5.14","n/a","18.55","11.76","17.87","7.03","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Apr 01","5.48","5.76","5.92","n/a","n/a","5.63","5.77","5.76","5.89","5.39","n/a","18.61","11.68","17.9","7.3","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Mar 01","5.65","5.82","6.06","n/a","n/a","5.68","5.95","5.91","5.89","5.49","n/a","18.53","11.7","17.62","7.27","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5.8555"
"28 Feb 01","5.6","5.85","6.14","n/a","n/a","5.7","6.01","6","6.37","5.45","n/a","18.57","11.79","17.62","7.56","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jan 01","5.88","6","6.29","n/a","n/a","5.78","6.13","6.14","6.78","5.65","n/a","18.65","11.92","17.63","7.56","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Dec 00","5.86","6.22","6.49","n/a","n/a","6.03","6.23","6.2","6.99","5.76","n/a","18.9","11.85","17.62","7.55","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","6"
"30 Nov 00","5.95","6.29","6.77","n/a","n/a","6.06","6.21","6.58","6.99","5.79","n/a","18.76","12","17.88","7.59","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Oct 00","5.93","6.45","6.82","n/a","n/a","6.05","6.25","6.61","6.99","5.84","n/a","18.82","11.86","17.87","7.59","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Sep 00","6.12","6.6","6.84","n/a","n/a","6.31","6.56","6.7","6.98","5.87","n/a","18.79","11.7","17.87","7.59","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","6"
"31 Aug 00","6.07","6.58","6.86","n/a","n/a","6.35","6.59","6.76","6.69","5.98","n/a","18.95","11.63","17.86","7.63","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jul 00","6","6.59","6.97","n/a","n/a","6.37","6.58","6.81","6.69","5.99","n/a","19.12","11.41","17.78","7.64","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Jun 00","5.98","6.65","7","n/a","n/a","6.46","6.6","6.87","6.69","5.97","n/a","19.03","11.81","17.78","7.64","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","6"
"31 May 00","5.96","6.52","6.97","n/a","n/a","6.39","6.64","6.9","6.69","5.89","n/a","19.04","11.57","17.78","7.64","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"30 Apr 00","5.89","6.64","7.04","n/a","n/a","6.31","6.68","6.92","6.54","5.81","n/a","18.99","11.53","17.79","7.63","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Mar 00","5.96","6.68","7.05","n/a","n/a","6.45","6.7","6.94","6.54","5.86","n/a","18.94","11.35","17.65","7.62","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5.8672"
"29 Feb 00","5.69","6.97","7.25","n/a","n/a","6.79","6.8","7.11","0","5.62","n/a","18.79","11.49","17.66","7.38","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Jan 00","5.53","6.9","7.17","n/a","n/a","6.78","6.78","7.09","7.29","5.35","n/a","19.11","11.63","17.66","7.13","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Dec 99","5.43","6.84","7.13","n/a","n/a","6.52","6.92","6.92","7.32","5.39","n/a","19.48","11.82","17.64","7.1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","5.4048"
"30 Nov 99","5.41","6.77","7.1","n/a","n/a","6.6","6.99","6.94","7.4","5.33","n/a","19.2","11.88","17.64","6.87","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
"31 Oct 99","5.47","6.79","7.06","n/a","n/a","6.5","6.72","6.88","7.44","5.2","n/a","19.42","12.04","17.65","6.82","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
